HPitb2ch07-0001	mimetizzarsi	Nei giorni successivi, Harry passò molto tempo a mimetizzarsi ogni volta che intravedeva Gilderoy Lockhart per un corridoio.
HPitb2ch07-0002	emozionare	Niente sembrava emozionarlo di più del chiedergli sei o sette volte al giorno «Tutto bene, Harry?» e del sentirsi rispondere da lui un laconico ed esasperato «Ciao, Colin».
HPitb2ch07-0003	laconico	Niente sembrava emozionarlo di più del chiedergli sei o sette volte al giorno «Tutto bene, Harry?» e del sentirsi rispondere da lui un laconico ed esasperato «Ciao, Colin».
HPitb2ch07-0004	avaria	Edvige ce l’aveva sempre con Harry per il disastroso viaggio in macchina e la bacchetta di Ron era ancora in avaria: aveva superato se stessa il venerdì mattina, quando gli era sfuggita dalle mani durante la lezione di Incantesimi e aveva colpito il piccolo professor Flitwick dritto in mezzo agli occhi, procurandogli un grosso e doloroso foruncolo verde.
HPitb2ch07-0005	foruncolo	Edvige ce l’aveva sempre con Harry per il disastroso viaggio in macchina e la bacchetta di Ron era ancora in avaria: aveva superato se stessa il venerdì mattina, quando gli era sfuggita dalle mani durante la lezione di Incantesimi e aveva colpito il piccolo professor Flitwick dritto in mezzo agli occhi, procurandogli un grosso e doloroso foruncolo verde.
HPitb2ch07-0006	intontito	«Che succede?» chiese mezzo intontito.
HPitb2ch07-0007	branda	«Giù dalla branda!» Harry sbirciò fuori dalla finestra.
HPitb2ch07-0008	nebbiolina	Sospesa tra il rosa e l’oro del cielo c’era una nebbiolina sottile.
HPitb2ch07-0009	sbadiglio	«Nessuna delle altre squadre ha cominciato gli allenamenti, noi saremo i primi in classifica quest’anno...» Tra brividi e sbadigli Harry scese dal letto e cominciò a cercare la divisa da Quidditch.
HPitb2ch07-0010	razzo	Aveva quasi raggiunto il varco coperto dal ritratto quando udì un rumore alle sue spalle: era Colin Creevey che scendeva come un razzo giù per la scala a chiocciola, con la macchina fotografica appesa al collo che oscillava furiosamente e qualcosa stretto in mano.
HPitb2ch07-0011	strattonare	Un Lockhart in bianco e nero strattonava un braccio che Harry riconobbe come suo.
HPitb2ch07-0012	rifiutarsi	Fu con piacere che vide la propria immagine fotografica lottare niente male e rifiutarsi di essere inquadrata.
HPitb2ch07-0013	inquadrare	Fu con piacere che vide la propria immagine fotografica lottare niente male e rifiutarsi di essere inquadrata.
HPitb2ch07-0014	grandioso	«Oh, grandioso! Aspettami! Non ho mai visto una partita di Quidditch!» E Colin si arrampicò dietro di lui.
HPitb2ch07-0015	rassegnarsi	«Sì» disse infine Harry rassegnandosi a spiegare le complicate regole del Quidditch.
HPitb2ch07-0016	rugiada	«Sì» rispose Harry; intanto erano usciti dal castello e si avviavano giù per il pendio bagnato di rugiada.
HPitb2ch07-0017	tempestare	Ma non ci fu verso che Colin smettesse di tempestarlo di domande mentre attraversavano i prati che degradavano verso il campo da gioco e Harry riuscì a levarselo di torno soltanto quando arrivò agli spogliatoi.
HPitb2ch07-0018	degradare	Ma non ci fu verso che Colin smettesse di tempestarlo di domande mentre attraversavano i prati che degradavano verso il campo da gioco e Harry riuscì a levarselo di torno soltanto quando arrivò agli spogliatoi.
HPitb2ch07-0019	radicalmente	Prima di entrare in campo volevo fare due chiacchiere con voi, perché ho passato l’estate a mettere a punto un nuovo programma di allenamento che secondo me cambierà radicalmente le cose...» Wood aveva in mano la grande pianta di un campo da gioco, su cui erano state tracciate linee, frecce e croci con inchiostri di colore diverso.
HPitb2ch07-0020	tracciare	Prima di entrare in campo volevo fare due chiacchiere con voi, perché ho passato l’estate a mettere a punto un nuovo programma di allenamento che secondo me cambierà radicalmente le cose...» Wood aveva in mano la grande pianta di un campo da gioco, su cui erano state tracciate linee, frecce e croci con inchiostri di colore diverso.
HPitb2ch07-0021	linea	Prima di entrare in campo volevo fare due chiacchiere con voi, perché ho passato l’estate a mettere a punto un nuovo programma di allenamento che secondo me cambierà radicalmente le cose...» Wood aveva in mano la grande pianta di un campo da gioco, su cui erano state tracciate linee, frecce e croci con inchiostri di colore diverso.
HPitb2ch07-0022	croce	Prima di entrare in campo volevo fare due chiacchiere con voi, perché ho passato l’estate a mettere a punto un nuovo programma di allenamento che secondo me cambierà radicalmente le cose...» Wood aveva in mano la grande pianta di un campo da gioco, su cui erano state tracciate linee, frecce e croci con inchiostri di colore diverso.
HPitb2ch07-0023	grafico	Tirò fuori la bacchetta con cui diede un colpetto al suo grafico e le frecce cominciarono a contorcersi come millepiedi.
HPitb2ch07-0024	millepiedi	Tirò fuori la bacchetta con cui diede un colpetto al suo grafico e le frecce cominciarono a contorcersi come millepiedi.
HPitb2ch07-0025	dissertazione	Mentre Wood si lanciava in una dissertazione sulla sua nuova tattica, Fred Weasley abbandonò la testa sulla spalla di Alicia Spinnet e cominciò a russare.
