HPitb1ch10-0001	sorveglianza	Nel frattempo, Harry aveva informato Ron sul pacchetto che sembrava essere stato trasferito dalla Gringott a Hogwarts, e quindi i due ragazzi passarono un bel po’ di tempo a fare congetture su cosa poteva aver bisogno di una sorveglianza così stretta.
HPitb1ch10-0002	centimetro	Ma dal momento che l’unica informazione certa che avevano sull’oggetto misterioso erano le sue dimensioni, circa cinque centimetri di lunghezza, senza ulteriori indizi, non avevano molte possibilità di indovinare che cosa fosse.
HPitb1ch10-0003	ulteriore	Ma dal momento che l’unica informazione certa che avevano sull’oggetto misterioso erano le sue dimensioni, circa cinque centimetri di lunghezza, senza ulteriori indizi, non avevano molte possibilità di indovinare che cosa fosse.
HPitb1ch10-0004	indizio	Ma dal momento che l’unica informazione certa che avevano sull’oggetto misterioso erano le sue dimensioni, circa cinque centimetri di lunghezza, senza ulteriori indizi, non avevano molte possibilità di indovinare che cosa fosse.
HPitb1ch10-0005	prepotente	Hermione si rifiutava di parlare con Harry e Ron, ma era una signorina so-tutto-io così prepotente che i ragazzi consideravano il suo silenzio un’insperata fortuna.
HPitb1ch10-0006	insperato	Hermione si rifiutava di parlare con Harry e Ron, ma era una signorina so-tutto-io così prepotente che i ragazzi consideravano il suo silenzio un’insperata fortuna.
HPitb1ch10-0007	soddisfazione	Il loro desiderio più grande era trovare un modo per farla pagare a Malfoy e, con loro grande soddisfazione, quell’occasione si presentò circa una settimana più tardi, con l’arrivo della posta.
HPitb1ch10-0008	consueto	Quando, come di consueto, i gufi invasero la Sala Grande, l’attenzione generale fu attratta immediatamente da un pacco lungo e sottile, trasportato da sei grossi barbagianni.
HPitb1ch10-0009	attrarre	Quando, come di consueto, i gufi invasero la Sala Grande, l’attenzione generale fu attratta immediatamente da un pacco lungo e sottile, trasportato da sei grossi barbagianni.
HPitb1ch10-0010	pancetta	Come tutti, anche Harry era curioso di sapere che cosa contenesse e si stupì quando gli uccelli scesero in picchiata e lo lasciarono cadere proprio davanti a lui, rovesciando a terra la sua pancetta affumicata.
HPitb1ch10-0011	affumicato	Come tutti, anche Harry era curioso di sapere che cosa contenesse e si stupì quando gli uccelli scesero in picchiata e lo lasciarono cadere proprio davanti a lui, rovesciando a terra la sua pancetta affumicata.
HPitb1ch10-0012	invidioso	«Una Nimbus Duemila!» sospirò invidioso Ron.
HPitb1ch10-0013	sbarrare	«Non ne ho nemmeno mai toccata una!» Lasciarono la sala velocemente, impazienti di scartare il pacco in separata sede prima dell’inizio delle lezioni, ma nella Sala d’Ingresso trovarono Crabbe e Goyle che sbarravano la via per le scale.
HPitb1ch10-0014	tastare	Malfoy afferrò il pacco dalle mani di Harry e cominciò a tastarlo.
HPitb1ch10-0015	sgarbatamente	«Ma questa è una scopa» disse restituendola sgarbatamente a Harry, con un misto di gelosia e di rancore dipinti sul volto.
