HPitb2ch05-0001	invidiare	Gli riusciva difficile non invidiare Ron quando pensava ai Dursley e al benvenuto che doveva aspettarsi da parte loro, non appena avesse rimesso piede a Privet Drive.
HPitb2ch05-0002	acquolina	L’ultima sera la signora Weasley organizzò una cena sontuosa con tutte le pietanze preferite di Harry e, per finire, un budino di melassa da far venire l’acquolina in bocca.
HPitb2ch05-0003	degnamente	Fred e George conclusero degnamente la serata con uno spettacolo di Fuochi d’artificio Filibuster inondando la cucina di stelle rosse e blu che rimbalzarono dal soffitto alle pareti per una buona mezz’ora.
HPitb2ch05-0004	cioccolata	Infine, venne il momento di un’ultima tazza di cioccolata calda, e poi a letto.
HPitb2ch05-0005	gallo	Si erano alzati al canto del gallo, ma non si sa come tutti avevano un mucchio di cose da fare.
HPitb2ch05-0006	spaiato	La signora Weasley correva di qua e di là in cerca di calzini spaiati e di penne d’oca; nel trambusto, tutti si scontravano su e giù per le scale, mezzi svestiti e masticando pane tostato, e poco mancò che il signor Weasley non si rompesse il collo inciampando in una gallina mentre attraversava il cortile per caricare in macchina il baule di Ginny.
HPitb2ch05-0007	trambusto	La signora Weasley correva di qua e di là in cerca di calzini spaiati e di penne d’oca; nel trambusto, tutti si scontravano su e giù per le scale, mezzi svestiti e masticando pane tostato, e poco mancò che il signor Weasley non si rompesse il collo inciampando in una gallina mentre attraversava il cortile per caricare in macchina il baule di Ginny.
HPitb2ch05-0008	scontrarsi	La signora Weasley correva di qua e di là in cerca di calzini spaiati e di penne d’oca; nel trambusto, tutti si scontravano su e giù per le scale, mezzi svestiti e masticando pane tostato, e poco mancò che il signor Weasley non si rompesse il collo inciampando in una gallina mentre attraversava il cortile per caricare in macchina il baule di Ginny.
HPitb2ch05-0009	svestire	La signora Weasley correva di qua e di là in cerca di calzini spaiati e di penne d’oca; nel trambusto, tutti si scontravano su e giù per le scale, mezzi svestiti e masticando pane tostato, e poco mancò che il signor Weasley non si rompesse il collo inciampando in una gallina mentre attraversava il cortile per caricare in macchina il baule di Ginny.
HPitb2ch05-0010	modifica	Ma naturalmente non aveva fatto i conti con le modifiche speciali apportate dal signor Weasley.
HPitb2ch05-0011	apportare	Ma naturalmente non aveva fatto i conti con le modifiche speciali apportate dal signor Weasley.
HPitb2ch05-0012	bagagliaio	«Non una parola con Molly» bisbigliò quest’ultimo a Harry quando aprì il bagagliaio e gli mostrò l’incantesimo che aveva fatto per allargarlo, così da farci entrare agevolmente i bauli.
