HPitb2ch06-0001	tetro	Le quattro lunghe tavole, sotto il soffitto magico (quel giorno di un grigio tetro e nuvoloso), erano apparecchiate con zuppiere di porridge, piatti di aringhe affumicate, montagne di pane tostato e vassoi di uova e bacon.
HPitb2ch06-0002	aringa	Le quattro lunghe tavole, sotto il soffitto magico (quel giorno di un grigio tetro e nuvoloso), erano apparecchiate con zuppiere di porridge, piatti di aringhe affumicate, montagne di pane tostato e vassoi di uova e bacon.
HPitb2ch06-0003	brocca	Harry e Ron si sedettero al tavolo di Grifondoro accanto a Hermione, che teneva aperta la sua copia di In viaggio con il vampiro, appoggiata contro una brocca di latte.
HPitb2ch06-0004	disapprovare	Li salutò con un «Buongiorno» lievemente impettito, il che fece capire a Harry che ancora disapprovava il modo in cui erano arrivati.
HPitb2ch06-0005	tantino	Neville era un ragazzo dalla faccia rotonda un tantino maldestro; era una delle persone più smemorate che Harry avesse conosciuto.
HPitb2ch06-0006	smemorato	Neville era un ragazzo dalla faccia rotonda un tantino maldestro; era una delle persone più smemorate che Harry avesse conosciuto.
HPitb2ch06-0007	vociare	Harry aveva appena cominciato a mangiare il suo porridge quando, com’era prevedibile, si udì un fruscio precipitoso e circa un centinaio di gufi irruppero, volteggiando per la sala e lasciando cadere lettere e pacchetti sulla folla dei ragazzi vocianti.
HPitb2ch06-0008	zuppo	«Errol!» esclamò Ron tirando fuori per una zampa il gufo tutto zuppo.
HPitb2ch06-0009	garbatamente	«Non ti preoccupare, è ancora vivo» disse Hermione stuzzicando garbatamente il gufo con la punta del dito.
HPitb2ch06-0010	cucchiaio	NON HAI PENSATO NEANCHE PER UN ISTANTE A QUEL CHE ABBIAMO PASSATO TUO PADRE E IO QUANDO ABBIAMO VISTO CHE NON C’ERA PIÙ...» Le urla della signora Weasley, cento volte più acute del normale, fecero tremare piatti e cucchiai sul tavolo e rimbombarono assordanti tra le mura di pietra.
HPitb2ch06-0011	timpano	Cercò con tutte le forze di far finta di non udire la voce che gli stava rompendo i timpani.
HPitb2ch06-0012	sottoporre	IN UFFICIO TUO PADRE VERRÀ SOTTOPOSTO A UN’INCHIESTA!
HPitb2ch06-0013	inchiesta	IN UFFICIO TUO PADRE VERRÀ SOTTOPOSTO A UN’INCHIESTA!
HPitb2ch06-0014	maremoto	Harry e Ron sedevano attoniti, come se gli fosse passata sopra l’onda di un maremoto.
HPitb2ch06-0015	bracciata	Portava una bracciata di bende e con un’altra fitta al cuore Harry vide da lontano che il Salice Schiaffeggiante aveva molti rami fasciati.
HPitb2ch06-0016	scompigliato	La professoressa Sprout era una strega piccola e tarchiatella, con un cappello tutto rattoppato e la capigliatura scompigliata; in genere aveva i vestiti tutti sporchi di terra e le sue unghie avrebbero fatto svenire zia Petunia.
HPitb2ch06-0017	inappuntabile	Gilderoy Lockhart, invece, era inappuntabile nella sua svolazzante veste turchese, con le chiome dorate che brillavano sotto un cappello in tinta bordato d’oro, indossato in modo impeccabile.
HPitb2ch06-0018	bordare	Gilderoy Lockhart, invece, era inappuntabile nella sua svolazzante veste turchese, con le chiome dorate che brillavano sotto un cappello in tinta bordato d’oro, indossato in modo impeccabile.
HPitb2ch06-0019	impeccabile	Gilderoy Lockhart, invece, era inappuntabile nella sua svolazzante veste turchese, con le chiome dorate che brillavano sotto un cappello in tinta bordato d’oro, indossato in modo impeccabile.
HPitb2ch06-0020	corretto	«Ho appena finito di mostrare alla professoressa Sprout il modo corretto di medicare un Salice Schiaffeggiante!
HPitb2ch06-0021	medicare	«Ho appena finito di mostrare alla professoressa Sprout il modo corretto di medicare un Salice Schiaffeggiante!
HPitb2ch06-0022	esotico	È solo che nei miei viaggi mi è capitato di vedere molte di queste piante esotiche...» «Serra numero tre, ragazzi!» disse la professoressa Sprout che appariva decisamente contrariata e non allegra come al solito.
HPitb2ch06-0023	percepire	Harry percepì un odore di terra umida e di concime, che si mischiava al greve profumo di alcuni fiori giganti, delle dimensioni di un ombrello, che penzolavano dal soffitto.
HPitb2ch06-0024	mischiarsi	Harry percepì un odore di terra umida e di concime, che si mischiava al greve profumo di alcuni fiori giganti, delle dimensioni di un ombrello, che penzolavano dal soffitto.
HPitb2ch06-0025	greve	Harry percepì un odore di terra umida e di concime, che si mischiava al greve profumo di alcuni fiori giganti, delle dimensioni di un ombrello, che penzolavano dal soffitto.
HPitb2ch06-0026	scotto	«Questo è lo scotto» e le chiuse la porta della serra in faccia.
HPitb2ch06-0027	sconcerto	«Harry, Harry, Harry!» Nel più completo sconcerto, Harry non disse niente.
HPitb2ch06-0028	smagliante	Era incredibile come riuscisse a mostrare uno per uno quei suoi denti smaglianti anche quando non parlava.
HPitb2ch06-0029	ribalta	«Ti ho fatto provare il gusto per le luci della ribalta, vero?» proseguì Lockhart.
HPitb2ch06-0030	contagiare	«Ti ho contagiato.
HPitb2ch06-0031	riassaporare	È naturale voler riassaporare una cosa che si è gustata per la prima volta... e io devo rimproverarmi per esserne stato la causa, perché dovevo prevedere che ti avrebbe dato alla testa... Ma vedi, giovanotto, non puoi cominciare a far volare le automobili per cercare di farti notare.
HPitb2ch06-0032	causa	È naturale voler riassaporare una cosa che si è gustata per la prima volta... e io devo rimproverarmi per esserne stato la causa, perché dovevo prevedere che ti avrebbe dato alla testa... Ma vedi, giovanotto, non puoi cominciare a far volare le automobili per cercare di farti notare.
HPitb2ch06-0033	premio	«Lo so, lo so che non è piacevole come vincere cinque volte di fila il Premio per il Sorriso-più-Affascinante indetto dal Settimanale delle streghe, come è successo a me... ma è comunque un modo per iniziare, Harry, è un modo per iniziare».
HPitb2ch06-0034	indire	«Lo so, lo so che non è piacevole come vincere cinque volte di fila il Premio per il Sorriso-più-Affascinante indetto dal Settimanale delle streghe, come è successo a me... ma è comunque un modo per iniziare, Harry, è un modo per iniziare».
HPitb2ch06-0035	strizzare	Gli strizzò l’occhio con aria complice e si allontanò a grandi passi.
HPitb2ch06-0036	complice	Gli strizzò l’occhio con aria complice e si allontanò a grandi passi.
