HPitb1ch14-0001	Norvegia	CAPITOLO 14 NORBERTO, DORSORUGOSO DI NORVEGIA Ma Quirrell doveva essere più coraggioso di quanto credevano.
HPitb1ch14-0002	smunto	Nelle settimane successive sembrava farsi sempre più pallido e smunto, ma resisteva.
HPitb1ch14-0003	balbuzie	In quei giorni, ogni volta che Harry incrociava Quirrell, gli sorrideva come a incoraggiarlo e Ron aveva cominciato a rimproverare chiunque ridesse della balbuzie del professore.
HPitb1ch14-0004	programmare	Aveva cominciato a programmare i ripassi e a dividere i suoi appunti per argomenti attribuendo un colore diverso a ciascuno.
HPitb1ch14-0005	ripasso	Aveva cominciato a programmare i ripassi e a dividere i suoi appunti per argomenti attribuendo un colore diverso a ciascuno.
HPitb1ch14-0006	attribuire	Aveva cominciato a programmare i ripassi e a dividere i suoi appunti per argomenti attribuendo un colore diverso a ciascuno.
HPitb1ch14-0007	pungolare	A Harry e a Ron non sarebbe mai passato per la testa, ma lei continuava a pungolarli perché facessero lo stesso.
HPitb1ch14-0008	esame	«Ma, Hermione, agli esami mancano secoli!» «Dieci settimane» precisò impaziente Hermione, «dieci settimane non sono secoli, e per Nicolas Flamel non sono che un attimo».
HPitb1ch14-0009	seicento	«Ma noi non abbiamo seicento anni come Flamel» le ricordò Ron.
HPitb1ch14-0010	ripassare	«E comunque, si può sapere a che cosa ti serve ripassare, visto che sai già tutto?
HPitb1ch14-0011	Pasqua	Li caricarono di tanti compiti, che, quanto a divertimento, le vacanze di Pasqua non assomigliarono neanche lontanamente a quelle di Natale.
HPitb1ch14-0012	lontanamente	Li caricarono di tanti compiti, che, quanto a divertimento, le vacanze di Pasqua non assomigliarono neanche lontanamente a quelle di Natale.
HPitb1ch14-0013	rilassarsi	Era difficile rilassarsi con Hermione accanto che recitava i dodici usi del sangue di drago e si esercitava ad agitare la bacchetta.
HPitb1ch14-0014	nostalgico	«Questo non riuscirò mai a ricordarmelo» sbottò Ron un pomeriggio, gettando la penna d’oca e guardando nostalgico fuori dalla finestra della biblioteca.
HPitb1ch14-0015	petalo	Il cielo era azzurro chiaro, come i petali di un nontiscordardimé, e nell’aria aleggiava il profumo dell’estate imminente.
HPitb1ch14-0016	nontiscordardimé	Il cielo era azzurro chiaro, come i petali di un nontiscordardimé, e nell’aria aleggiava il profumo dell’estate imminente.
HPitb1ch14-0017	ambiguo	«Do solo un’occhiata» disse con un tono ambiguo che attrasse subito la loro attenzione.
HPitb1ch14-0018	sospettoso	«Voi, piuttosto, che cosa ci fate qui?» Di colpo, parve farsi sospettoso.
HPitb1ch14-0019	frugare	Guardate, non vi prometto niente, ma voi piantatela di frugare qua dentro;
HPitb1ch14-0020	pensieroso	» chiese Hermione pensierosa.
HPitb1ch14-0021	consultare	«Hagrid stava consultando la letteratura sui draghi!
HPitb1ch14-0022	letteratura	«Hagrid stava consultando la letteratura sui draghi!
HPitb1ch14-0023	Irlanda	Specie di draghi della Gran Bretagna e dell’Irlanda... Dall’uovo agli inferi:
HPitb1ch14-0024	inferi	Specie di draghi della Gran Bretagna e dell’Irlanda... Dall’uovo agli inferi:
HPitb1ch14-0025	pratico	guida pratica per l’allevatore di draghi».
HPitb1ch14-0026	allevatore	guida pratica per l’allevatore di draghi».
HPitb1ch14-0027	legge	«Ma è contro le nostre leggi» disse Ron.
HPitb1ch14-0028	allevamento	«L’allevamento di draghi è stato dichiarato fuori legge dalla Convenzione degli Stregoni del 1709, questo lo sanno tutti.
HPitb1ch14-0029	convenzione	«L’allevamento di draghi è stato dichiarato fuori legge dalla Convenzione degli Stregoni del 1709, questo lo sanno tutti.
HPitb1ch14-0030	addomesticare	È difficile non farsi notare dai Babbani se teniamo un drago nel giardino sul retro, e comunque non si possono addomesticare:
HPitb1ch14-0031	bruciatura	Dovreste vedere le bruciature che si è beccato Charlie in Romania coi draghi selvatici».
HPitb1ch14-0032	selvatico	Dovreste vedere le bruciature che si è beccato Charlie in Romania coi draghi selvatici».
HPitb1ch14-0033	gallese	«Il Gallese Comune Verde e il Nero delle Ebridi.
HPitb1ch14-0034	affinché	E noi maghi dobbiamo continuare a fare incantesimi sui Babbani che li hanno intravisti, affinché ne perdano il ricordo».
HPitb1ch14-0035	ermellino	Hagrid preparò del tè per i ragazzi e offrì loro panini al prosciutto di ermellino, che rifiutarono.
HPitb1ch14-0036	adulare	Tu sai tutto quel che avviene a Hogwarts» lo adulò Hermione con voce calda e suadente.
HPitb1ch14-0037	suadente	Tu sai tutto quel che avviene a Hogwarts» lo adulò Hermione con voce calda e suadente.
HPitb1ch14-0038	elencare	la professoressa Sprout... il professor Flitwick... la professoressa McGonagall...» e mentre li elencava li contava sulle dita, «il professor Quirrell... e naturalmente anche Silente ha fatto qualcosa.
