HPitb2ch04-0001	stranezza	Ai Dursley piaceva che tutto fosse pulito e in ordine; la casa dei Weasley era tutta stranezze e imprevisti.
HPitb2ch04-0002	imprevisto	Ai Dursley piaceva che tutto fosse pulito e in ordine; la casa dei Weasley era tutta stranezze e imprevisti.
HPitb2ch04-0003	scioccare	Harry rimase scioccato la prima volta che, guardandosi allo specchio sul camino della cucina, quello gli gridò: «Infilati la camicia dentro i pantaloni, sciamannato!»
HPitb2ch04-0004	sciamannato	Harry rimase scioccato la prima volta che, guardandosi allo specchio sul camino della cucina, quello gli gridò: «Infilati la camicia dentro i pantaloni, sciamannato!»
HPitb2ch04-0005	stato	La signora Weasley era preoccupatissima dello stato dei suoi calzini e a tavola cercava di costringerlo a servirsi di ogni pietanza quattro volte.
HPitb2ch04-0006	bombardare	A cena il signor Weasley voleva che sedesse accanto a lui, in modo da poterlo bombardare di domande sulla vita dei Babbani e chiedergli di spiegare in che modo funzionassero cose come le prese elettriche e il servizio postale.
HPitb2ch04-0007	elettrico	A cena il signor Weasley voleva che sedesse accanto a lui, in modo da poterlo bombardare di domande sulla vita dei Babbani e chiedergli di spiegare in che modo funzionassero cose come le prese elettriche e il servizio postale.
HPitb2ch04-0008	affascinante	«Affascinante!» disse quando Harry gli spiegò l’uso del telefono.
HPitb2ch04-0009	footing	Manuale degli Incantesimi, Volume secondo, di Miranda Goshawk A banchetto con la banshee, di Gilderoy Lockhart Footing con la fattucchiera, di Gilderoy Lockhart Un inverno con lo yeti, di Gilderoy Lockhart Luna di miele con il lupo mannaro, di Gilderoy Lockhart A spasso con lo spettro, di Gilderoy Lockhart Trekking con il troll, di Gilderoy Lockhart In viaggio con il vampiro, di Gilderoy Lockhart Fred, che aveva finito di leggere il suo elenco, sbirciò quello di Harry.
HPitb2ch04-0010	inverno	Manuale degli Incantesimi, Volume secondo, di Miranda Goshawk A banchetto con la banshee, di Gilderoy Lockhart Footing con la fattucchiera, di Gilderoy Lockhart Un inverno con lo yeti, di Gilderoy Lockhart Luna di miele con il lupo mannaro, di Gilderoy Lockhart A spasso con lo spettro, di Gilderoy Lockhart Trekking con il troll, di Gilderoy Lockhart In viaggio con il vampiro, di Gilderoy Lockhart Fred, che aveva finito di leggere il suo elenco, sbirciò quello di Harry.
