HPfr14.txt-0001	établir         	Elle avait commencé à établir un programme de révisions pour les examens de fin d’année et harcelait Ron et Harry pour qu’ils en fassent autant.
HPfr14.txt-0002	révision        	Elle avait commencé à établir un programme de révisions pour les examens de fin d’année et harcelait Ron et Harry pour qu’ils en fassent autant.
HPfr14.txt-0003	examen          	Elle avait commencé à établir un programme de révisions pour les examens de fin d’année et harcelait Ron et Harry pour qu’ils en fassent autant.
HPfr14.txt-0004	harceler        	Elle avait commencé à établir un programme de révisions pour les examens de fin d’année et harcelait Ron et Harry pour qu’ils en fassent autant.
HPfr14.txt-0005	éternité        	– Hermione, les examens, c’est dans une éternité.
HPfr14.txt-0006	correspondre    	– Dix semaines, répliqua Hermione, ce n’est pas une éternité, ça correspond à une seconde pour Nicolas Flamel.
HPfr14.txt-0007	réviser         	D’ailleurs, tu n’as pas besoin de réviser, tu sais déjà tout.
HPfr14.txt-0008	malheureusement 	Malheureusement les professeurs semblaient lui donner raison.
HPfr14.txt-0009	imposer         	Ils avaient imposé tellement de devoirs pour les vacances de Pâques qu’il ne restait plus beaucoup de temps aux élèves pour songer à s’amuser.
HPfr14.txt-0010	Pâques          	Ils avaient imposé tellement de devoirs pour les vacances de Pâques qu’il ne restait plus beaucoup de temps aux élèves pour songer à s’amuser.
HPfr14.txt-0011	maugréer        	Bâillant et maugréant, Harry et Ron passaient la plus grande partie de leur temps libre dans la bibliothèque avec elle pour essayer d’arriver au bout de leur travail.
HPfr14.txt-0012	myosotis        	Le ciel était d’un bleu de myosotis et l’atmosphère avait un parfum d’été.
HPfr14.txt-0013	soupçonneux     	Et vous, qu’est-ce que vous faites ? ajouta-t-il d’un air soupçonneux.
HPfr14.txt-0014	jacasser        	Je ne vous promets rien, mais arrêtez de jacasser à ce sujet, les élèves ne sont pas censés savoir.
HPfr14.txt-0015	parquet         	Hagrid quitta la bibliothèque en traînant ses grands pieds sur le parquet.
HPfr14.txt-0016	songeur         	demanda Hermione d’un air songeur.
HPfr14.txt-0017	section         	– Je vais voir dans quelle section il était, dit Ron, qui en avait assez de travailler.
HPfr14.txt-0018	bouquin         	Hagrid regardait les bouquins consacrés aux dragons !
HPfr14.txt-0019	brasier         	Regardez ça : Les Différentes Espèces de dragon d’Angleterre et d’Irlande, De l’œuf au brasier, Le Guide de l’amateur de dragons.
HPfr14.txt-0020	guide           	Regardez ça : Les Différentes Espèces de dragon d’Angleterre et d’Irlande, De l’œuf au brasier, Le Guide de l’amateur de dragons.
HPfr14.txt-0021	loi             	– Mais c’est contraire à nos lois, fit remarquer Ron qui en avait assez de travailler.
HPfr14.txt-0022	élevage         	L’élevage des dragons a été interdit par la Convention des sorciers de 1709, tout le monde sait ça.
HPfr14.txt-0023	convention      	L’élevage des dragons a été interdit par la Convention des sorciers de 1709, tout le monde sait ça.
HPfr14.txt-0024	gallois         	Tu n’as jamais entendu parler du Vert gallois ou du Noir des Hébrides ?
HPfr14.txt-0025	étouffant       	À l’intérieur, il faisait une chaleur étouffante.
HPfr14.txt-0026	clément         	Bien qu’au-dehors la température fût clémente, un grand feu ronflait dans la cheminée.
HPfr14.txt-0027	hermine         	Hagrid prépara du thé et leur proposa des sandwiches à l’hermine, mais ils les refusèrent.
HPfr14.txt-0028	flatteur        	Vous savez tout ce qui se passe ici, déclara Hermione d’un ton flatteur.
HPfr14.txt-0029	dispositif      	– Nous voulions simplement savoir qui s’était chargé du dispositif de protection de la Pierre, poursuivit Hermione.
HPfr14.txt-0030	évoquer         	En entendant évoquer la confiance de Dumbledore, Hagrid bomba le torse.
HPfr14.txt-0031	bomber          	En entendant évoquer la confiance de Dumbledore, Hagrid bomba le torse.
HPfr14.txt-0032	torse           	En entendant évoquer la confiance de Dumbledore, Hagrid bomba le torse.
HPfr14.txt-0033	bah             	Bah, j’imagine qu’il n’y a pas de mal à vous dire ça… Voyons… il m’a demandé de lui prêter Touffu.
HPfr14.txt-0034	éclore          	– Et qu’est-ce que vous allez en faire quand il aura éclos ?
HPfr14.txt-0035	oreiller        	– J’ai lu des choses là-dessus, répondit Hagrid en retirant un gros livre de sous son oreiller.
HPfr14.txt-0036	agrément        	L’Élevage des dragons pour l’agrément ou le commerce.
HPfr14.txt-0037	commerce        	L’Élevage des dragons pour l’agrément ou le commerce.
HPfr14.txt-0038	dater           	C’est un peu daté, bien sûr, mais tout y est.
HPfr14.txt-0039	nature          	Il faut garder l’œuf dans le feu parce que, dans la nature, c’est leur mère qui leur souffle dessus, vous comprenez ?
HPfr14.txt-0040	mélanger        	Et quand l’œuf a éclos, il faut donner au petit un seau de cognac mélangé à du sang de poulet toutes les demi-heures.
HPfr14.txt-0041	norvégien       	Le mien, c’est un Norvégien à crête.
HPfr14.txt-0042	crête           	Le mien, c’est un Norvégien à crête.
HPfr14.txt-0043	gaiement        	Il remuait les braises en chantonnant gaiement.
HPfr14.txt-0044	inquiétude      	Ils avaient maintenant un nouveau sujet d’inquiétude : qu’arriverait-il à Hagrid si quelqu’un s’apercevait qu’il abritait dans sa cabane un dragon interdit ?
HPfr14.txt-0045	abriter         	Ils avaient maintenant un nouveau sujet d’inquiétude : qu’arriverait-il à Hagrid si quelqu’un s’apercevait qu’il abritait dans sa cabane un dragon interdit ?
HPfr14.txt-0046	signer          	Un matin au petit déjeuner, Hedwige, la chouette de Harry, lui apporta un message signé Hagrid.
HPfr14.txt-0047	botanique       	Ron voulut sauter le cours de botanique pour aller voir à l’instant même, mais Hermione l’en dissuada.
HPfr14.txt-0048	cloche          	Lorsque la cloche du château sonna la fin du cours, ils se précipitèrent tous les trois vers la cabane où Hagrid les accueillit, tout excité, le teint écarlate.
HPfr14.txt-0049	crevasse        	Il y avait de profondes crevasses dans la coquille et quelque chose remuait à l’intérieur avec un drôle de bruit, comme une sorte de claquement.
HPfr14.txt-0050	coquille        	Il y avait de profondes crevasses dans la coquille et quelque chose remuait à l’intérieur avec un drôle de bruit, comme une sorte de claquement.
HPfr14.txt-0051	pataud          	Presque aussitôt, il y eut un craquement, la coquille s’ouvrit en deux et le bébé dragon s’avança sur la table d’une démarche pataude.
HPfr14.txt-0052	fripé           	Harry trouva qu’il ressemblait à un vieux parapluie noir tout fripé.
HPfr14.txt-0053	grêle           	Ses ailes hérissées de pointes étaient énormes, comparées à son corps grêle d’un noir de jais.
