HPfrb1ch13-0001	aigrelet       	Il rêvait sans cesse que ses parents disparaissaient dans un éclair de lumière verte tandis qu’une voix aiguë lançait un petit rire aigrelet.
HPfrb1ch13-0002	différemment   	Hermione, qui était revenue la veille de la reprise des cours, voyait les choses différemment.
HPfrb1ch13-0003	déception      	Elle était partagée entre l’horreur à l’idée que Harry se promène dans les couloirs la nuit (Si Rusard t’avait attrapé) et la déception qu’il n’ait toujours pas trouvé qui était Nicolas Flamel.
HPfrb1ch13-0004	trimestre      	Dès le début du deuxième trimestre, Ron, Hermione et Harry recommencèrent à feuilleter les livres de la bibliothèque pendant les récréations.
HPfrb1ch13-0005	incessant      	Même la pluie incessante qui avait fait fondre la neige ne parvenait pas à modérer ses ardeurs.
HPfrb1ch13-0006	modérer        	Même la pluie incessante qui avait fait fondre la neige ne parvenait pas à modérer ses ardeurs.
HPfrb1ch13-0007	ardeur         	Même la pluie incessante qui avait fait fondre la neige ne parvenait pas à modérer ses ardeurs.
HPfrb1ch13-0008	épuiser        	Au-delà de son désir de vaincre, Harry s’était rendu compte qu’il faisait moins de cauchemars quand il revenait épuisé de ses séances d’entraînement.
HPfrb1ch13-0009	boueux         	Un jour qu’ils s’entraînaient sous la pluie, sur un terrain particulièrement boueux, Dubois se fâcha contre les frères Weasley qui ne cessaient de se foncer dessus en faisant semblant de tomber de leurs balais.
HPfrb1ch13-0010	fâcher         	Un jour qu’ils s’entraînaient sous la pluie, sur un terrain particulièrement boueux, Dubois se fâcha contre les frères Weasley qui ne cessaient de se foncer dessus en faisant semblant de tomber de leurs balais.
HPfrb1ch13-0011	boue           	– Rogue va arbitrer le prochain match ? bredouilla-t-il, la bouche pleine de boue.
HPfrb1ch13-0012	devancer       	S’il voit qu’on risque de devancer les Serpentard, il va chercher à nous défavoriser.
HPfrb1ch13-0013	défavoriser    	S’il voit qu’on risque de devancer les Serpentard, il va chercher à nous défavoriser.
HPfrb1ch13-0014	impeccablement 	Tout ce que nous pouvons faire, c’est jouer impeccablement, comme ça, Rogue n’aura aucun prétexte pour s’en prendre à nous.
HPfrb1ch13-0015	forfait        	Si je déclare forfait, Gryffondor ne pourra pas jouer du tout.
HPfrb1ch13-0016	maléfice       	Ses jambes étaient collées l’une à l’autre, conséquence bien connue d’un mauvais sort très courant appelé le maléfice du Bloque-jambes.
HPfrb1ch13-0017	bloquer        	Ses jambes étaient collées l’une à l’autre, conséquence bien connue d’un mauvais sort très courant appelé le maléfice du Bloque-jambes.
HPfrb1ch13-0018	sautiller      	Il avait dû faire tout le chemin en sautillant à pieds joints jusqu’au sommet de la tour.
HPfrb1ch13-0019	chevrotant     	– C’est Malefoy, répondit Neville d’une voix chevrotante.
HPfrb1ch13-0020	raconter       	Raconte-lui ce qui s’est passé. Neville refusa d’un signe de tête.
HPfrb1ch13-0021	défender       	– Il faut que tu te défendes !
HPfrb1ch13-0022	valoir         	– Tu vaux douze fois mieux que Malefoy, dit Harry.
HPfrb1ch13-0023	sourire        	Neville eut un pâle sourire.
HPfrb1ch13-0024	fébrilité      	– Je n’avais jamais pensé à regarder là-dedans ! murmura-t-elle avec fébrilité.
HPfrb1ch13-0025	frénétique     	Mais Hermione lui fit signe de se taire et se mit à feuilleter les pages du livre avec des gestes frénétiques.
HPfrb1ch13-0026	théâtral       	– Nicolas Flamel, murmura-t-elle sur un ton théâtral, est le seul alchimiste qui ait réussi à fabriquer la Pierre philosophale.
HPfrb1ch13-0027	pierre         	– Nicolas Flamel, murmura-t-elle sur un ton théâtral, est le seul alchimiste qui ait réussi à fabriquer la Pierre philosophale.
HPfrb1ch13-0028	philosophale   	– Nicolas Flamel, murmura-t-elle sur un ton théâtral, est le seul alchimiste qui ait réussi à fabriquer la Pierre philosophale.
HPfrb1ch13-0029	alchimique     	Les anciennes recherches alchimiques avaient pour objet de fabriquer la Pierre philosophale, une substance légendaire dotée de pouvoirs étonnants.
HPfrb1ch13-0030	légendaire     	Les anciennes recherches alchimiques avaient pour objet de fabriquer la Pierre philosophale, une substance légendaire dotée de pouvoirs étonnants.
HPfrb1ch13-0031	doter          	Les anciennes recherches alchimiques avaient pour objet de fabriquer la Pierre philosophale, une substance légendaire dotée de pouvoirs étonnants.
HPfrb1ch13-0032	métal          	Cette Pierre a en effet la propriété de transformer n’importe quel métal en or pur.
HPfrb1ch13-0033	pur            	Cette Pierre a en effet la propriété de transformer n’importe quel métal en or pur.
HPfrb1ch13-0034	élixir         	Elle produit également l’élixir de longue vie qui rend immortel celui qui le boit.
HPfrb1ch13-0035	immortel       	Elle produit également l’élixir de longue vie qui rend immortel celui qui le boit.
HPfrb1ch13-0036	boire          	Elle produit également l’élixir de longue vie qui rend immortel celui qui le boit.
HPfrb1ch13-0037	amateur        	Au cours des siècles, de nombreux témoignages ont fait état de la réalité de la Pierre philosophale, mais la seule qui existe vraiment de nos jours est l’œuvre de Nicolas Flamel, le célèbre alchimiste et amateur d’opéra qui a célébré récemment son six cent soixante-cinquième anniversaire et mène une vie paisible dans le Devon en compagnie de son épouse, Pernelle (six cent cinquante-huit ans).
HPfrb1ch13-0038	opéra          	Au cours des siècles, de nombreux témoignages ont fait état de la réalité de la Pierre philosophale, mais la seule qui existe vraiment de nos jours est l’œuvre de Nicolas Flamel, le célèbre alchimiste et amateur d’opéra qui a célébré récemment son six cent soixante-cinquième anniversaire et mène une vie paisible dans le Devon en compagnie de son épouse, Pernelle (six cent cinquante-huit ans).
HPfrb1ch13-0039	paisible       	Au cours des siècles, de nombreux témoignages ont fait état de la réalité de la Pierre philosophale, mais la seule qui existe vraiment de nos jours est l’œuvre de Nicolas Flamel, le célèbre alchimiste et amateur d’opéra qui a célébré récemment son six cent soixante-cinquième anniversaire et mène une vie paisible dans le Devon en compagnie de son épouse, Pernelle (six cent cinquante-huit ans).
HPfrb1ch13-0040	jeunesse       	Il n’est plus de la toute première jeunesse s’il a six cent soixante-cinq ans.
HPfrb1ch13-0041	morsure        	Le lendemain matin, pendant le cours de défense contre les forces du Mal, tout en copiant les différentes façons de soigner les morsures de loup-garou, Harry et Ron parlaient toujours de ce qu’ils feraient de la Pierre philosophale s’ils en avaient une.
HPfrb1ch13-0042	loup-garou     	Le lendemain matin, pendant le cours de défense contre les forces du Mal, tout en copiant les différentes façons de soigner les morsures de loup-garou, Harry et Ron parlaient toujours de ce qu’ils feraient de la Pierre philosophale s’ils en avaient une.
HPfrb1ch13-0043	affronter      	Si je me défile, tous les Serpentard vont penser que j’ai peur d’affronter Rogue.
HPfrb1ch13-0044	enthousiasmer  	L’idée de l’emporter sur Serpentard pour le championnat les enthousiasmait
HPfrb1ch13-0045	partial        	– mais comment pourraient-ils y parvenir avec un arbitre aussi partial que Rogue ?
HPfrb1ch13-0046	odieux         	Rogue était si odieux avec lui que les cours de potions étaient devenus un cauchemar hebdomadaire.
HPfrb1ch13-0047	hebdomadaire   	Rogue était si odieux avec lui que les cours de potions étaient devenus un cauchemar hebdomadaire.
HPfrb1ch13-0048	réconfortant   	Ce n’était pas une impression très réconfortante et Harry entendit à peine le discours d’encouragement que Dubois prononça pendant que les joueurs de Gryffondor se préparaient à entrer sur le terrain.
HPfrb1ch13-0049	encouragement  	Ce n’était pas une impression très réconfortante et Harry entendit à peine le discours d’encouragement que Dubois prononça pendant que les joueurs de Gryffondor se préparaient à entrer sur le terrain.
HPfrb1ch13-0050	pression       	– Je ne voudrais pas te mettre la pression, Potter, dit-il, mais on aurait vraiment besoin d’attraper le Vif d’or le plus vite possible.
HPfrb1ch13-0051	favoriser      	Il faut arriver à terminer le match avant que Rogue ait eu le temps de favoriser les Poufsouffle.
HPfrb1ch13-0052	périlleux      	Harry sentit son cœur faire un saut périlleux dans sa poitrine.
HPfrb1ch13-0053	injustifié     	– Vous savez comment ils choisissent leurs joueurs dans l’équipe de Gryffondor ? dit Malefoy, alors que Rogue accordait aux Poufsouffle un nouveau penalty tout aussi injustifié.
HPfrb1ch13-0054	pitié          	Ils vont chercher les gens qui leur font pitié.
HPfrb1ch13-0055	nerf           	Ron était si inquiet pour Harry qu’il avait les nerfs à vif.
HPfrb1ch13-0056	spectaculaire  	Harry avait amorcé une spectaculaire descente en piqué qui avait provoqué des exclamations angoissées et des cris d’enthousiasme parmi la foule.
HPfrb1ch13-0057	angoisser      	Harry avait amorcé une spectaculaire descente en piqué qui avait provoqué des exclamations angoissées et des cris d’enthousiasme parmi la foule.
HPfrb1ch13-0058	enthousiasme   	Harry avait amorcé une spectaculaire descente en piqué qui avait provoqué des exclamations angoissées et des cris d’enthousiasme parmi la foule.
HPfrb1ch13-0059	ressort        	Ron bondit comme un ressort.
HPfrb1ch13-0060	banc           	Neville hésita un instant, puis il enjamba le dossier de son banc pour lui prêter main-forte.
HPfrb1ch13-0061	tourbillon     	– Vas-y, Harry ! hurla Hermione en sautant sur place, sans même se rendre compte que Malefoy et Ron avaient roulé sous son banc et que Neville était aux prises avec Crabbe et Goyle dans un tourbillon de poings et de pieds.
HPfrb1ch13-0062	effectuer      	Une fraction de seconde plus tard, Harry effectuait un rétablissement spectaculaire, le bras levé en signe de triomphe, la main serrée sur le Vif d’or.
HPfrb1ch13-0063	triomphe       	Une fraction de seconde plus tard, Harry effectuait un rétablissement spectaculaire, le bras levé en signe de triomphe, la main serrée sur le Vif d’or.
HPfrb1ch13-0064	cracher        	De dépit, Rogue cracha sur le sol.
HPfrb1ch13-0065	hangar         	Un peu plus tard, Harry quitta seul les vestiaires et alla ranger son Nimbus 2000 dans le hangar à balais.
HPfrb1ch13-0066	accomplir      	Cette fois, il avait véritablement accompli quelque chose dont il pouvait être fier.
HPfrb1ch13-0067	embaumer       	Il alla marcher sur la pelouse humide, dans l’air du soir qui embaumait, et revit dans sa tête les images d’après le match : les supporters de Gryffondor qui accouraient pour le porter en triomphe, Ron, le nez ensanglanté, et Hermione, au loin, qui sautait sur place.
HPfrb1ch13-0068	ensanglanter   	Il alla marcher sur la pelouse humide, dans l’air du soir qui embaumait, et revit dans sa tête les images d’après le match : les supporters de Gryffondor qui accouraient pour le porter en triomphe, Ron, le nez ensanglanté, et Hermione, au loin, qui sautait sur place.
HPfrb1ch13-0069	flamboyer      	Arrivé devant le hangar à balais, Harry regarda les fenêtres du château flamboyer dans le soleil couchant.
HPfrb1ch13-0070	couchant       	Arrivé devant le hangar à balais, Harry regarda les fenêtres du château flamboyer dans le soleil couchant.
HPfrb1ch13-0071	encapuchonné  	Il avait affronté Rogue… À propos de Rogue… Harry vit une silhouette encapuchonnée descendre rapidement les marches du château.
HPfrb1ch13-0072	touffu         	Les arbres étaient si touffus qu’il ne vit pas quelle direction prenait Rogue.
HPfrb1ch13-0073	orienter       	Il s’orienta alors dans cette direction et atterrit sans bruit dans les branches d’un grand hêtre.
HPfrb1ch13-0074	feuillage      	Il s’accrocha à l’une des branches, le balai serré contre lui et essaya de regarder à travers le feuillage.
HPfrb1ch13-0075	clairière      	Au-dessous, il vit Rogue debout dans une clairière.
HPfrb1ch13-0076	bégaiement     	Harry ne parvenait pas à distinguer son visage, mais son bégaiement avait empiré.
HPfrb1ch13-0077	empirer        	Harry ne parvenait pas à distinguer son visage, mais son bégaiement avait empiré.
HPfrb1ch13-0078	confidentiel   	– Il vaut mieux que notre conversation reste confidentielle, répondit Rogue d’une voix glaciale.
HPfrb1ch13-0079	phrase         	Il se rattrapa de justesse et parvint à saisir la fin de la phrase suivante : – … quelques formules magiques dont vous avez le secret.
HPfrb1ch13-0080	exulter        	exulta Ron en donnant à Harry de grandes tapes dans le dos.
HPfrb1ch13-0081	beurre         	Et moi, j’ai collé un œil au beurre noir à Malefoy et Neville a essayé de s’attaquer à Crabbe et à Goyle d’une seule main !
HPfrb1ch13-0082	précipité      	– On verra ça plus tard, dit Harry d’un ton précipité.
