HPfrb1ch14-0001	établir         	Elle avait commencé à établir un programme de révisions pour les examens de fin d’année et harcelait Ron et Harry pour qu’ils en fassent autant.
HPfrb1ch14-0002	révision        	Elle avait commencé à établir un programme de révisions pour les examens de fin d’année et harcelait Ron et Harry pour qu’ils en fassent autant.
HPfrb1ch14-0003	examen          	Elle avait commencé à établir un programme de révisions pour les examens de fin d’année et harcelait Ron et Harry pour qu’ils en fassent autant.
HPfrb1ch14-0004	harceler        	Elle avait commencé à établir un programme de révisions pour les examens de fin d’année et harcelait Ron et Harry pour qu’ils en fassent autant.
HPfrb1ch14-0005	éternité        	– Hermione, les examens, c’est dans une éternité.
HPfrb1ch14-0006	correspondre    	– Dix semaines, répliqua Hermione, ce n’est pas une éternité, ça correspond à une seconde pour Nicolas Flamel.
HPfrb1ch14-0007	réviser         	D’ailleurs, tu n’as pas besoin de réviser, tu sais déjà tout.
HPfrb1ch14-0008	malheureusement 	Malheureusement les professeurs semblaient lui donner raison.
HPfrb1ch14-0009	imposer         	Ils avaient imposé tellement de devoirs pour les vacances de Pâques qu’il ne restait plus beaucoup de temps aux élèves pour songer à s’amuser.
HPfrb1ch14-0010	Pâques          	Ils avaient imposé tellement de devoirs pour les vacances de Pâques qu’il ne restait plus beaucoup de temps aux élèves pour songer à s’amuser.
HPfrb1ch14-0011	maugréer        	Bâillant et maugréant, Harry et Ron passaient la plus grande partie de leur temps libre dans la bibliothèque avec elle pour essayer d’arriver au bout de leur travail.
HPfrb1ch14-0012	myosotis        	Le ciel était d’un bleu de myosotis et l’atmosphère avait un parfum d’été.
HPfrb1ch14-0013	soupçonneux     	Et vous, qu’est-ce que vous faites ? ajouta-t-il d’un air soupçonneux.
HPfrb1ch14-0014	jacasser        	Je ne vous promets rien, mais arrêtez de jacasser à ce sujet, les élèves ne sont pas censés savoir.
HPfrb1ch14-0015	parquet         	Hagrid quitta la bibliothèque en traînant ses grands pieds sur le parquet.
HPfrb1ch14-0016	songeur         	demanda Hermione d’un air songeur.
HPfrb1ch14-0017	section         	– Je vais voir dans quelle section il était, dit Ron, qui en avait assez de travailler.
HPfrb1ch14-0018	bouquin         	Hagrid regardait les bouquins consacrés aux dragons !
HPfrb1ch14-0019	brasier         	Regardez ça : Les Différentes Espèces de dragon d’Angleterre et d’Irlande, De l’œuf au brasier, Le Guide de l’amateur de dragons.
HPfrb1ch14-0020	guide           	Regardez ça : Les Différentes Espèces de dragon d’Angleterre et d’Irlande, De l’œuf au brasier, Le Guide de l’amateur de dragons.
HPfrb1ch14-0021	loi             	– Mais c’est contraire à nos lois, fit remarquer Ron qui en avait assez de travailler.
